mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__coef0,param_svc__degree,param_svc__gamma,param_svc__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.07158837318420411,0.004029901017263301,0.01342463493347168,0.0002851049603492379,1.0,0.5,2,scale,poly,"{'svc__C': 1, 'svc__coef0': 0.5, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.9639303482587065,0.9701492537313433,0.9664179104477612,0.9552238805970149,0.9651741293532339,0.964179104477612,0.004937669960517227,19
0.07778263092041016,0.010391152680422826,0.018579578399658202,0.0062765146676957255,1.0,0.5,2,scale,sigmoid,"{'svc__C': 1, 'svc__coef0': 0.5, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'sigmoid'}",0.9079601990049752,0.914179104477612,0.9203980099502488,0.9017412935323383,0.9116915422885572,0.9111940298507463,0.006223878608555623,203
0.12424244880676269,0.00824918070024314,0.014385604858398437,0.004459910471474378,1.0,0.5,2,auto,linear,"{'svc__C': 1, 'svc__coef0': 0.5, 'svc__degree': 2, 'svc__gamma': 'auto', 'svc__kernel': 'linear'}",0.9577114427860697,0.9664179104477612,0.9651741293532339,0.9564676616915423,0.9589552238805971,0.9609452736318408,0.004057091151815932,65
0.09700355529785157,0.0031611481946281425,0.03754782676696777,0.0029296176577354232,1.0,0.5,2,auto,rbf,"{'svc__C': 1, 'svc__coef0': 0.5, 'svc__degree': 2, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.9664179104477612,0.9664179104477612,0.9676616915422885,0.9651741293532339,0.9664179104477612,0.9664179104477613,0.00078663623387271,1
0.07274484634399414,0.002131733199721138,0.013207817077636718,0.00047393386084312346,1.0,0.5,2,auto,poly,"{'svc__C': 1, 'svc__coef0': 0.5, 'svc__degree': 2, 'svc__gamma': 'auto', 'svc__kernel': 'poly'}",0.9639303482587065,0.9701492537313433,0.9664179104477612,0.9552238805970149,0.9651741293532339,0.964179104477612,0.004937669960517227,19
0.07259364128112793,0.005645755481879963,0.01669917106628418,0.0009319865462292083,1.0,0.5,2,auto,sigmoid,"{'svc__C': 1, 'svc__coef0': 0.5, 'svc__degree': 2, 'svc__gamma': 'auto', 'svc__kernel': 'sigmoid'}",0.9079601990049752,0.914179104477612,0.9203980099502488,0.9017412935323383,0.9116915422885572,0.9111940298507463,0.006223878608555623,203
0.11620440483093261,0.009248609895788587,0.015560674667358398,0.002345336533700887,1.0,0.5,3,scale,linear,"{'svc__C': 1, 'svc__coef0': 0.5, 'svc__degree': 3, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.9577114427860697,0.9664179104477612,0.9651741293532339,0.9564676616915423,0.9589552238805971,0.9609452736318408,0.004057091151815932,65
0.10437479019165039,0.006578296997801808,0.03764133453369141,0.0020490125543249278,1.0,0.5,3,scale,rbf,"{'svc__C': 1, 'svc__coef0': 0.5, 'svc__degree': 3, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.9664179104477612,0.9664179104477612,0.9676616915422885,0.9651741293532339,0.9664179104477612,0.9664179104477613,0.00078663623387271,1
0.08324542045593261,0.006246542372910697,0.01368708610534668,0.0004688056573834368,1.0,0.5,3,scale,poly,"{'svc__C': 1, 'svc__coef0': 0.5, 'svc__degree': 3, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.9614427860696517,0.9614427860696517,0.9664179104477612,0.9639303482587065,0.9626865671641791,0.9631840796019902,0.001861521087947229,21
0.0709951400756836,0.0019005606228627635,0.01613326072692871,0.0002863414241899474,1.0,0.5,3,scale,sigmoid,"{'svc__C': 1, 'svc__coef0': 0.5, 'svc__degree': 3, 'svc__gamma': 'scale', 'svc__kernel': 'sigmoid'}",0.9079601990049752,0.914179104477612,0.9203980099502488,0.9017412935323383,0.9116915422885572,0.9111940298507463,0.006223878608555623,203
0.11485462188720703,0.006189355437664365,0.011658000946044921,0.001869487822046694,1.0,0.5,3,auto,linear,"{'svc__C': 1, 'svc__coef0': 0.5, 'svc__degree': 3, 'svc__gamma': 'auto', 'svc__kernel': 'linear'}",0.9577114427860697,0.9664179104477612,0.9651741293532339,0.9564676616915423,0.9589552238805971,0.9609452736318408,0.004057091151815932,65
0.09378957748413086,0.004938367368147891,0.0362584114074707,0.0018897183663544677,1.0,0.5,3,auto,rbf,"{'svc__C': 1, 'svc__coef0': 0.5, 'svc__degree': 3, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.9664179104477612,0.9664179104477612,0.9676616915422885,0.9651741293532339,0.9664179104477612,0.9664179104477613,0.00078663623387271,1
0.07410774230957032,0.002123188128464835,0.015075302124023438,0.002091017836545149,1.0,0.5,3,auto,poly,"{'svc__C': 1, 'svc__coef0': 0.5, 'svc__degree': 3, 'svc__gamma': 'auto', 'svc__kernel': 'poly'}",0.9614427860696517,0.9614427860696517,0.9664179104477612,0.9639303482587065,0.9626865671641791,0.9631840796019902,0.001861521087947229,21
0.07996115684509278,0.01024708315586676,0.023578548431396486,0.007679718423382549,1.0,0.5,3,auto,sigmoid,"{'svc__C': 1, 'svc__coef0': 0.5, 'svc__degree': 3, 'svc__gamma': 'auto', 'svc__kernel': 'sigmoid'}",0.9079601990049752,0.914179104477612,0.9203980099502488,0.9017412935323383,0.9116915422885572,0.9111940298507463,0.006223878608555623,203
0.12313933372497558,0.00420274350919386,0.01158609390258789,0.0016867752280239022,1.0,0.5,4,scale,linear,"{'svc__C': 1, 'svc__coef0': 0.5, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.9577114427860697,0.9664179104477612,0.9651741293532339,0.9564676616915423,0.9589552238805971,0.9609452736318408,0.004057091151815932,65
0.09423284530639649,0.0009479960243443354,0.03583378791809082,0.001552955562825026,1.0,0.5,4,scale,rbf,"{'svc__C': 1, 'svc__coef0': 0.5, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.9664179104477612,0.9664179104477612,0.9676616915422885,0.9651741293532339,0.9664179104477612,0.9664179104477613,0.00078663623387271,1
